Timestamp,Pair,Rate,High,Low,Daily_Range,Close,EMA_10,EMA_50,RSI,RSI_Category,ATR,Support,Resistance
7/1/2025,EUR/USD,1.18105,1.18119,1.18076,0.00043,1.18091,1.181065572,1.180046099,55.82733813,Neutral,0.000966429,1.18055,1.18221
7/1/2025,GBP/USD,1.3748,1.37495,1.37444,0.00051,1.37444,1.375981007,1.375819094,41.34078212,Neutral,0.000860714,1.37444,1.37872
7/1/2025,USD/JPY,142.98599,143.044998,142.948,0.096998,143.035995,142.9298054,143.1907903,50.14333928,Neutral,0.137573,142.67599,143.044998
7/1/2025,EUR/USD,1.18037,1.18063,1.17831,0.00232,1.17876,1.180154035,1.180021284,24.95412844,Oversold,0.001002143,1.17831,1.18193
7/1/2025,GBP/USD,1.37201,1.37259,1.3717,0.00089,1.3718,1.373949981,1.375249615,10.85858586,Oversold,0.000870714,1.3717,1.37747
7/1/2025,USD/JPY,143.057007,143.44901,143.033005,0.416005,143.379,143.1122293,143.172535,68.10586857,Neutral,0.182928571,142.67599,143.44901
7/1/2025,EUR/USD,1.17797,1.17805,1.17767,0.00038,1.17779,1.177702289,1.178707551,48.20717131,Neutral,0.000806429,1.17613,1.17841
7/1/2025,GBP/USD,1.37361,1.37361,1.37342,0.00019,1.37342,1.373084535,1.373802071,62.27929374,Neutral,0.000693571,1.37138,1.37382
7/1/2025,USD/JPY,143.68201,143.70599,143.674,0.03199,143.69099,143.641346,143.3859132,73.07389433,Overbought,0.101068571,143.573,143.78
7/2/2025,EUR/USD,1.17718,1.17746,1.17686,0.0006,1.17689,1.177650522,1.17887027,26.37075718,Oversold,0.00086,1.17686,1.1784
7/2/2025,GBP/USD,1.36926,1.36941,1.36898,0.00043,1.36941,1.370653313,1.372847507,17.79141104,Oversold,0.000772857,1.36898,1.37257
7/2/2025,USD/JPY,144.112,144.151,144.054001,0.096999,144.146,143.936507,143.7187956,71.16430903,Overbought,0.129497286,143.774,144.151
7/2/2025,EUR/USD,1.17557,1.17569,1.17531,0.00038,1.17538,1.176604755,1.177986978,29.8811545,Oversold,0.000825714,1.17531,1.17812
7/2/2025,GBP/USD,1.36992,1.37018,1.36992,0.00026,1.37005,1.37037427,1.371773952,45.62268804,Neutral,0.00079,1.369,1.37137
7/2/2025,USD/JPY,144.072998,144.151,144.072006,0.078994,144.14101,144.0168501,143.8540291,65.72327044,Neutral,0.118856707,143.86,144.244
7/2/2025,EUR/USD,1.17777,1.17782,1.17563,0.00219,1.17575,1.176429313,1.177705599,43.18618042,Neutral,0.001227143,1.17464,1.17886
7/2/2025,GBP/USD,1.36457,1.36457,1.36023,0.00434,1.36023,1.36660669,1.370433283,26.99069286,Oversold,0.001480714,1.36023,1.37137
7/2/2025,USD/JPY,143.66901,143.849,143.59399,0.25501,143.843,143.955935,143.8680665,40.10519346,Neutral,0.166000279,143.48199,144.213
7/2/2025,EUR/USD,1.17603,1.17664,1.17533,0.00131,1.17605,1.176384179,1.177295678,44.07735697,Neutral,0.001572143,1.17464,1.17886
7/2/2025,GBP/USD,1.35871,1.35871,1.35796,0.00075,1.35838,1.361646134,1.367661726,17.65946231,Oversold,0.002035714,1.35796,1.37018
7/2/2025,USD/JPY,143.99699,144.039993,143.89999,0.140003,143.966,143.9420347,143.8912803,51.36618178,Neutral,0.218287786,143.48199,144.213
7/2/2025,EUR/USD,1.17965,1.17968,1.17936,0.00032,1.17943,1.17912329,1.177896779,76.81992337,Overbought,0.000709286,1.17847,1.18005
7/2/2025,GBP/USD,1.36351,1.36362,1.36349,0.00013,1.36349,1.362970358,1.363995041,83.92857143,Overbought,0.000800714,1.36149,1.36435
7/2/2025,USD/JPY,143.67599,143.692,143.65199,0.04001,143.66499,143.7182321,143.8439709,16.00848161,Oversold,0.093572357,143.614,143.808
7/3/2025,EUR/USD,1.17923,1.17949,1.17892,0.00057,1.17898,1.179695191,1.179768806,43.34038055,Neutral,0.000793571,1.17892,1.18107
7/3/2025,GBP/USD,1.36623,1.36655,1.36623,0.00032,1.36634,1.366207503,1.36500608,63.96713615,Neutral,0.000903571,1.36513,1.36754
7/3/2025,USD/JPY,143.86099,143.892,143.83099,0.06101,143.851,143.837662,143.7697072,49.57698816,Neutral,0.105497143,143.668,143.91701
7/3/2025,EUR/USD,1.17926,1.17955,1.17916,0.00039,1.17932,1.179443259,1.179644087,40.09433962,Neutral,0.000700714,1.17868,1.18003
7/3/2025,GBP/USD,1.36575,1.36601,1.36562,0.00039,1.36562,1.365905595,1.365239804,50,Neutral,0.000784286,1.3648,1.36683
7/3/2025,USD/JPY,143.854,143.864,143.81799,0.04601,143.828,143.8304985,143.7951576,45.29384081,Neutral,0.074285714,143.73,143.894
7/3/2025,EUR/USD,1.17926,1.17955,1.17916,0.00039,1.17938,1.179454168,1.179646808,40.93023256,Neutral,0.000700714,1.17868,1.18003
7/3/2025,GBP/USD,1.36575,1.36601,1.36562,0.00039,1.36562,1.365905595,1.365239804,50,Neutral,0.000784286,1.3648,1.36683
7/3/2025,USD/JPY,143.854,143.864,143.81799,0.04601,143.828,143.8304985,143.7951576,45.29384081,Neutral,0.074285714,143.73,143.894
7/3/2025,EUR/USD,1.17944,1.17958,1.17911,0.00047,1.17934,1.179442332,1.179633648,33.83458647,Neutral,0.000675,1.17868,1.18003
7/3/2025,GBP/USD,1.36601,1.36601,1.36571,0.0003,1.36591,1.365970372,1.365290039,37.62183236,Neutral,0.000675714,1.3648,1.36683
7/3/2025,USD/JPY,143.83099,143.86501,143.82401,0.041,143.849,143.8349076,143.7993724,51.53393054,Neutral,0.071927857,143.73,143.892
7/3/2025,EUR/USD,1.17871,1.17902,1.17169,0.00733,1.17494,1.17829675,1.179275439,22.98994975,Oversold,0.001158571,1.17169,1.18003
7/3/2025,GBP/USD,1.36064,1.36129,1.35888,0.00241,1.36129,1.365029521,1.365176002,22.60579065,Oversold,0.000764286,1.35888,1.36683
7/3/2025,USD/JPY,143.84,145.080994,143.72501,1.355984,144.80701,144.0293792,143.8614626,87.64075409,Overbought,0.162213857,143.72501,145.080994
7/3/2025,EUR/USD,1.1764,1.17673,1.17566,0.00107,1.17641,1.176750449,1.178550707,38.91323401,Neutral,0.001447143,1.17169,1.17965
7/3/2025,GBP/USD,1.36502,1.36506,1.36452,0.00054,1.36506,1.364364051,1.364893033,50.44982699,Neutral,0.000989286,1.35888,1.36627
7/3/2025,USD/JPY,144.76401,144.85001,144.728,0.12201,144.804,144.5142462,144.0538038,78.05628768,Overbought,0.201644286,143.72501,145.23399
7/3/2025,EUR/USD,1.1764,1.17725,1.17566,0.00159,1.17717,1.176888637,1.178585174,42.72801972,Neutral,0.001484286,1.17169,1.17965
7/3/2025,GBP/USD,1.36502,1.36578,1.36452,0.00126,1.36578,1.364494966,1.364925686,52.80158207,Neutral,0.001040714,1.35888,1.36627
7/3/2025,USD/JPY,144.76401,144.85001,144.681,0.16901,144.705,144.4962454,144.0493139,74.91604863,Overbought,0.205001429,143.72501,145.23399
7/3/2025,EUR/USD,1.17735,1.17908,1.17683,0.00225,1.17695,1.17695593,1.178426123,37.57421544,Neutral,0.001652143,1.17169,1.17938
7/3/2025,GBP/USD,1.36717,1.36717,1.36526,0.00191,1.36526,1.364815224,1.364973679,45.56422995,Neutral,0.001118571,1.35888,1.36717
7/3/2025,USD/JPY,144.73801,144.93201,144.634,0.29801,144.804,144.5876563,144.1197204,77.7599677,Overbought,0.228288571,143.72501,145.23399
7/3/2025,EUR/USD,1.17565,1.17575,1.17549,0.00026,1.17555,1.175487189,1.176661279,52.5,Neutral,0.000789286,1.17397,1.17588
7/3/2025,GBP/USD,1.365,1.365,1.36476,0.00024,1.36476,1.364840848,1.365011578,50.56390977,Neutral,0.000665714,1.36364,1.3655
7/3/2025,USD/JPY,145.018005,145.041,145.0079956,0.0330044,145.033997,145.0251673,144.6625218,46.72895777,Neutral,0.112929736,144.944,145.21201
7/3/2025,EUR/USD,1.17532,1.17601,1.17499,0.00102,1.17571,1.175354695,1.176302394,52.01342282,Neutral,0.000667143,1.17397,1.17624
7/3/2025,GBP/USD,1.36502,1.36532,1.36502,0.0003,1.36522,1.365025482,1.364836801,56.02605863,Neutral,0.000418571,1.36398,1.36586
7/3/2025,USD/JPY,144.957,144.966,144.922,0.044,144.95799,144.9674329,144.7168447,42.41534617,Neutral,0.063784486,144.884,145.189
7/4/2025,EUR/USD,1.17746,1.17772,1.1773,0.00042,1.17745,1.1774362,1.177143964,36.53846154,Neutral,0.000735,1.17672,1.17857
7/4/2025,GBP/USD,1.36543,1.36547,1.36521,0.00026,1.36521,1.36608284,1.366175323,26.44787645,Oversold,0.000712143,1.36521,1.36818
7/4/2025,USD/JPY,144.334,144.33501,144.271,0.06401,144.317,144.3484388,144.4941892,48.22423268,Neutral,0.101000714,144.17999,144.44701
7/4/2025,EUR/USD,1.17666,1.17691,1.17638,0.00053,1.17657,1.1771273,1.177224694,40.0530504,Neutral,0.000564286,1.17638,1.17828
7/4/2025,GBP/USD,1.36431,1.36431,1.36392,0.00039,1.36392,1.364745887,1.365670646,29.8245614,Oversold,0.000492143,1.36392,1.36672
7/4/2025,USD/JPY,144.427,144.435,144.39,0.045,144.416,144.3782231,144.4412275,65.42764747,Neutral,0.059070714,144.271,144.44501
7/4/2025,EUR/USD,1.17794,1.17877,1.17784,0.00093,1.1783,1.177463853,1.177246259,59.57446809,Neutral,0.000627143,1.17638,1.17877
7/4/2025,GBP/USD,1.36506,1.36536,1.36444,0.00092,1.36457,1.364551027,1.365387164,45.32019704,Neutral,0.000622857,1.3634,1.36608
7/4/2025,USD/JPY,144.45799,144.472,144.40401,0.06799,144.452,144.4310302,144.457727,66.42215897,Neutral,0.063353571,144.271,144.509
7/4/2025,EUR/USD,1.17751,1.17766,1.17743,0.00023,1.17756,1.17762354,1.177483495,43.67346939,Neutral,0.00049,1.17677,1.17877
7/4/2025,GBP/USD,1.36496,1.365,1.36496,4.00E-05,1.36496,1.364879725,1.36509687,66.13756614,Neutral,0.000380714,1.36387,1.36539
7/4/2025,USD/JPY,144.48199,144.493,144.479,0.014,144.487,144.4865766,144.4815333,42.20501734,Neutral,0.040427143,144.40401,144.56799
7/5/2025,EUR/USD,1.17702,1.17702,1.17702,0,1.17702,1.177406524,1.177508963,42.01680672,Neutral,0.000668571,1.17667,1.17859
7/5/2025,GBP/USD,1.36485,1.36485,1.36485,0,1.36485,1.364939908,1.365088454,46.96356275,Neutral,0.000352143,1.36442,1.36586
7/5/2025,USD/JPY,144.466,144.56,144.42799,0.13201,144.44299,144.4958589,144.486669,41.66382543,Neutral,0.062574286,144.42599,144.582
7/5/2025,EUR/USD,1.17702,1.17702,1.17702,0,1.17702,1.177406524,1.177508963,42.01680672,Neutral,0.000668571,1.17667,1.17859
7/5/2025,GBP/USD,1.36485,1.36485,1.36485,0,1.36485,1.364939908,1.365088454,46.96356275,Neutral,0.000352143,1.36442,1.36586
7/5/2025,USD/JPY,144.466,144.56,144.42799,0.13201,144.44299,144.4958589,144.486669,41.66382543,Neutral,0.062574286,144.42599,144.582
7/5/2025,EUR/USD,1.17702,1.17702,1.17702,0,1.17702,1.177406524,1.177508963,42.01680672,Neutral,0.000668571,1.17667,1.17859
7/5/2025,GBP/USD,1.36485,1.36485,1.36485,0,1.36485,1.364939908,1.365088454,46.96356275,Neutral,0.000352143,1.36442,1.36586
7/5/2025,USD/JPY,144.466,144.56,144.42799,0.13201,144.44299,144.4958589,144.486669,41.66382543,Neutral,0.062574286,144.42599,144.582
7/5/2025,EUR/USD,1.17702,1.17702,1.17702,0,1.17702,1.177406524,1.177508963,42.01680672,Neutral,0.000668571,1.17667,1.17859
7/5/2025,GBP/USD,1.36485,1.36485,1.36485,0,1.36485,1.364939908,1.365088454,46.96356275,Neutral,0.000352143,1.36442,1.36586
7/5/2025,USD/JPY,144.466,144.56,144.42799,0.13201,144.44299,144.4958589,144.486669,41.66382543,Neutral,0.062574286,144.42599,144.582
7/6/2025,EUR/USD,1.17702,1.17702,1.17702,0,1.17702,1.177406524,1.177508963,42.01680672,Neutral,0.000668571,1.17667,1.17859
7/6/2025,GBP/USD,1.36485,1.36485,1.36485,0,1.36485,1.364939908,1.365088454,46.96356275,Neutral,0.000352143,1.36442,1.36586
7/6/2025,USD/JPY,144.466,144.56,144.42799,0.13201,144.44299,144.4958589,144.486669,41.66382543,Neutral,0.062574286,144.42599,144.582
7/6/2025,EUR/USD,1.17702,1.17702,1.17702,0,1.17702,1.177406524,1.177508963,42.01680672,Neutral,0.000668571,1.17667,1.17859
7/6/2025,GBP/USD,1.36485,1.36485,1.36485,0,1.36485,1.364939908,1.365088454,46.96356275,Neutral,0.000352143,1.36442,1.36586
7/6/2025,USD/JPY,144.466,144.56,144.42799,0.13201,144.44299,144.4958589,144.486669,41.66382543,Neutral,0.062574286,144.42599,144.582
7/6/2025,EUR/USD,1.17702,1.17702,1.17702,0,1.17702,1.177406524,1.177508963,42.01680672,Neutral,0.000668571,1.17667,1.17859
7/6/2025,GBP/USD,1.36485,1.36485,1.36485,0,1.36485,1.364939908,1.365088454,46.96356275,Neutral,0.000352143,1.36442,1.36586
7/6/2025,USD/JPY,144.466,144.56,144.42799,0.13201,144.44299,144.4958589,144.486669,41.66382543,Neutral,0.062574286,144.42599,144.582
7/7/2025,EUR/USD,1.08,1.082,1.079,0.003,1.0815,1.0805,1.0795,60.5,Neutral,0.0025,1.078,1.083
7/7/2025,EUR/USD,1.1725,1.17275,1.17244,0.00031,1.17261,1.173113912,1.175333622,24.88479263,Oversold,0.000687857,1.17222,1.17733
7/7/2025,GBP/USD,1.35979,1.36051,1.35979,0.00072,1.36051,1.359980151,1.36170336,44.63390171,Neutral,0.000949286,1.35761,1.36268
7/7/2025,USD/JPY,145.463,145.47301,145.416,0.05701,145.45,145.3906819,145.0011435,79.16872813,Overbought,0.101285429,144.94501,145.533
7/7/2025,EUR/USD,1.17207,1.1725,1.1718,0.0007,1.1725,1.172713764,1.174683931,48.05555556,Neutral,0.000541429,1.1718,1.17523
7/7/2025,GBP/USD,1.36164,1.36192,1.36162,0.0003,1.36182,1.361151626,1.361630422,77.25988701,Overbought,0.000766429,1.35761,1.36218
7/7/2025,USD/JPY,145.57899,145.646,145.55099,0.09501,145.58099,145.488507,145.1217827,72.66507086,Overbought,0.088000714,145.108,145.646
7/7/2025,EUR/USD,1.17349,1.17393,1.17349,0.00044,1.17384,1.173220058,1.17437035,66.58354115,Neutral,0.000595714,1.1718,1.17408
7/7/2025,GBP/USD,1.36303,1.36359,1.36303,0.00056,1.36359,1.362271203,1.361818876,84.46428571,Overbought,0.000692857,1.35774,1.36359
7/7/2025,USD/JPY,145.735,145.74899,145.66299,0.086,145.71201,145.6391085,145.2446073,78.09831423,Overbought,0.085856429,145.34399,145.783
7/7/2025,EUR/USD,1.17071,1.17076,1.17001,0.00075,1.1701,1.170923463,1.173069506,30.02114165,Neutral,0.001195,1.16869,1.17454
7/7/2025,GBP/USD,1.36034,1.36034,1.35942,0.00092,1.35942,1.360733541,1.361769423,27.15517241,Oversold,0.001040714,1.35908,1.36476
7/7/2025,USD/JPY,146.161,146.231,146.151,0.08,146.194,146.0662393,145.6163743,77.24757218,Overbought,0.121859071,145.66299,146.235
7/8/2025,EUR/USD,1.17483,1.1749,1.17465,0.00025,1.17481,1.174987254,1.174101509,64.56521739,Neutral,0.000699286,1.17319,1.17651
7/8/2025,GBP/USD,1.36108,1.36143,1.36108,0.00035,1.36134,1.362240708,1.362492347,36.71096346,Neutral,0.000841429,1.36091,1.36463
7/8/2025,USD/JPY,146.21001,146.226,146.11501,0.11099,146.125,146.1444849,146.060785,51.90912475,Neutral,0.116211357,145.877,146.28
7/8/2025,EUR/USD,1.17486,1.17486,1.17435,0.00051,1.17442,1.174891717,1.174422262,55.53145336,Neutral,0.000683571,1.17435,1.17651
7/8/2025,GBP/USD,1.36121,1.36127,1.3608,0.00047,1.3608,1.361971384,1.362661899,34.67094703,Neutral,0.000830714,1.3608,1.36463
7/8/2025,USD/JPY,146.098999,146.13901,146.052994,0.086016,146.119,146.1367305,146.0986009,46.73312228,Neutral,0.111427929,145.992,146.24899
7/8/2025,EUR/USD,1.17415,1.17434,1.17399,0.00035,1.17399,1.17468614,1.174413175,53.55648536,Neutral,0.000682857,1.17399,1.17651
7/8/2025,GBP/USD,1.3606,1.36062,1.3596,0.00102,1.35962,1.361524514,1.362532158,27.68595041,Oversold,0.000866429,1.3596,1.36463
7/8/2025,USD/JPY,146.162,146.267,146.16,0.107,146.231,146.1596741,146.1068484,55.95304155,Neutral,0.110998857,145.992,146.267
7/8/2025,EUR/USD,1.17268,1.17275,1.17233,0.00042,1.17266,1.173751687,1.174256526,14.88833747,Oversold,0.000582857,1.17233,1.17557
7/8/2025,GBP/USD,1.35807,1.35807,1.3579,0.00017,1.35807,1.359754495,1.361858379,7.857142857,Oversold,0.000747857,1.3579,1.36271
7/8/2025,USD/JPY,146.338,146.386,146.338,0.048,146.36301,146.2566454,146.1485186,66.18997492,Neutral,0.094643,146.052994,146.386
7/8/2025,EUR/USD,1.17268,1.17275,1.17233,0.00042,1.1727,1.17375896,1.17425834,15.55555556,Oversold,0.000582857,1.17233,1.17557
7/8/2025,GBP/USD,1.35807,1.35818,1.3577,0.00048,1.3577,1.359687219,1.361841599,7.230559345,Oversold,0.00077,1.3577,1.36271
7/8/2025,USD/JPY,146.338,146.405,146.338,0.067,146.38499,146.260642,146.1495154,67.21774896,Neutral,0.096000143,146.052994,146.405
7/8/2025,EUR/USD,1.17277,1.17331,1.17277,0.00054,1.17331,1.173690719,1.174224397,18.57142857,Oversold,0.000575,1.17233,1.17532
7/8/2025,GBP/USD,1.3577,1.35833,1.3577,0.00063,1.35792,1.359385217,1.361670772,2.055800294,Oversold,0.000747857,1.3577,1.36197
7/8/2025,USD/JPY,146.40199,146.41499,146.35001,0.06498,146.388,146.286331,146.1627072,74.07713933,Overbought,0.09307,146.052994,146.41499
7/8/2025,EUR/USD,1.1732,1.17351,1.17318,0.00033,1.17347,1.173637199,1.174190523,20.64965197,Oversold,0.000549286,1.17233,1.17504
7/8/2025,GBP/USD,1.35807,1.35853,1.35807,0.00046,1.35822,1.359198619,1.361519845,6.528189911,Oversold,0.000724286,1.3577,1.36143
7/8/2025,USD/JPY,146.37601,146.39999,146.35899,0.041,146.399,146.304439,146.1746999,75.82059491,Overbought,0.088998857,146.052994,146.41499
7/8/2025,EUR/USD,1.17171,1.17176,1.17153,0.00023,1.17167,1.172735425,1.173841481,15.51724138,Oversold,0.000582143,1.17139,1.17422
7/8/2025,GBP/USD,1.35766,1.35777,1.35761,0.00016,1.35772,1.358365503,1.360853517,14.34262948,Oversold,0.000579286,1.35713,1.35949
7/8/2025,USD/JPY,146.588,146.618,146.56,0.058,146.592,146.4680961,146.2540355,78.2889393,Overbought,0.097429,146.21899,146.651
7/8/2025,EUR/USD,1.17187,1.17244,1.17177,0.00067,1.17204,1.17264318,1.17376478,21.5885947,Oversold,0.000613571,1.17139,1.17384
7/8/2025,GBP/USD,1.35809,1.35849,1.35796,0.00053,1.35796,1.358324458,1.360714165,18.42610365,Oversold,0.000604286,1.35713,1.35899
7/8/2025,USD/JPY,146.576,146.646,146.52699,0.11901,146.64,146.497422,146.2733171,78.21197528,Overbought,0.102358286,146.274,146.651
7/8/2025,EUR/USD,1.17041,1.17064,1.16913,0.00151,1.16927,1.170978684,1.172933827,25.43352601,Oversold,0.000898571,1.16913,1.17309
7/8/2025,GBP/USD,1.355,1.3552,1.35333,0.00187,1.35333,1.356142906,1.359359628,20.93596059,Oversold,0.000970714,1.35333,1.35849
7/8/2025,USD/JPY,146.77,146.86,146.748,0.112,146.85201,146.708775,146.4047013,82.1618362,Overbought,0.113927143,146.452,146.899
7/8/2025,EUR/USD,1.17233,1.17235,1.17212,0.00023,1.17213,1.171690457,1.171798952,73.47266881,Overbought,0.000837143,1.16963,1.17263
7/8/2025,GBP/USD,1.35938,1.35938,1.35923,0.00015,1.35927,1.358446947,1.35805832,79.87421384,Overbought,0.000867143,1.35648,1.35955
7/8/2025,USD/JPY,146.69901,146.73,146.694,0.036,146.717,146.7346851,146.6414014,26.99913032,Oversold,0.091004286,146.64999,146.864
7/9/2025,EUR/USD,1.17132,1.17197,1.17117,0.0008,1.17185,1.171497894,1.171584315,48.78892734,Neutral,0.000782143,1.17024,1.17284
7/9/2025,GBP/USD,1.36036,1.36036,1.36006,0.0003,1.36017,1.359777258,1.358941491,59.85714286,Neutral,0.000828571,1.35801,1.36067
7/9/2025,USD/JPY,146.588,146.625,146.55901,0.06599,146.57001,146.7047434,146.8387161,24.50915508,Oversold,0.113428357,146.558,146.879
7/9/2025,EUR/USD,1.17053,1.17091,1.17007,0.00084,1.17063,1.170430217,1.170987557,41.29692833,Neutral,0.000785714,1.16895,1.17171
7/9/2025,GBP/USD,1.35905,1.35956,1.35875,0.00081,1.35936,1.358794856,1.358872498,39.19413919,Neutral,0.000685714,1.35761,1.36006
7/9/2025,USD/JPY,146.69501,146.716,146.59,0.126,146.686,146.6844116,146.7697017,59.91607866,Neutral,0.104000714,146.51801,146.78
7/9/2025,EUR/USD,1.17097,1.17097,1.17025,0.00072,1.17025,1.170798271,1.170978169,42.69005848,Neutral,0.000902857,1.16895,1.17222
7/9/2025,GBP/USD,1.35873,1.35973,1.35844,0.00129,1.35973,1.359555922,1.359186848,55.43822598,Neutral,0.000912143,1.35761,1.36182
7/9/2025,USD/JPY,146.46001,146.48599,146.325,0.16099,146.34,146.5070822,146.6855546,28.66999534,Oversold,0.129144286,146.325,146.78
7/9/2025,EUR/USD,1.17057,1.17088,1.17056,0.00032,1.17075,1.170742242,1.170916566,35.5,Neutral,0.000512143,1.17007,1.17109
7/9/2025,GBP/USD,1.35975,1.35975,1.35942,0.00033,1.35958,1.359029858,1.359125125,55.77617329,Neutral,0.000589286,1.35801,1.35975
7/9/2025,USD/JPY,146.28,146.30099,146.259,0.04199,146.267,146.3426317,146.4859364,36.1315374,Neutral,0.092785,146.259,146.53101
7/10/2025,EUR/USD,1.17294,1.17323,1.17294,0.00029,1.17311,1.17305652,1.173343365,38.16568047,Neutral,0.000553571,1.17261,1.17378
7/10/2025,GBP/USD,1.36101,1.36154,1.36101,0.00053,1.36132,1.360964794,1.360711272,53.79876797,Neutral,0.000591429,1.36032,1.36195
7/10/2025,USD/JPY,146.345,146.349,146.278,0.071,146.29201,146.3152047,146.2238472,52.38783437,Neutral,0.115427429,146.061996,146.464
7/10/2025,EUR/USD,1.17057,1.17076,1.17018,0.00058,1.17059,1.171627476,1.172768217,21.07843137,Oversold,0.000555714,1.17018,1.17339
7/10/2025,GBP/USD,1.35648,1.35648,1.35579,0.00069,1.35621,1.358169177,1.359926101,14.17910448,Oversold,0.000758571,1.35579,1.36106
7/10/2025,USD/JPY,146.254,146.492,146.25,0.242,146.461,146.2771218,146.2298395,57.91624383,Neutral,0.107932357,146.080002,146.492
7/10/2025,EUR/USD,1.16989,1.16989,1.16935,0.00054,1.16941,1.170626172,1.172176714,13.33333333,Oversold,0.000717143,1.16919,1.1718
7/10/2025,GBP/USD,1.35531,1.35531,1.35446,0.00085,1.35496,1.356331571,1.358846995,14.81481481,Oversold,0.000888571,1.35446,1.35853
7/10/2025,USD/JPY,146.58,146.67101,146.56599,0.10502,146.588,146.4385695,146.306344,86.12279987,Overbought,0.122219571,146.202,146.67101
7/10/2025,EUR/USD,1.16939,1.16948,1.16924,0.00024,1.16936,1.168944429,1.170026338,71.47335423,Overbought,0.000648571,1.16816,1.16952
7/10/2025,GBP/USD,1.3574,1.35746,1.35731,0.00015,1.35731,1.356873067,1.35737803,71.49425287,Overbought,0.000589286,1.35617,1.35752
7/10/2025,USD/JPY,146.24699,146.26401,146.23399,0.03002,146.25101,146.3613252,146.3852045,29.71808619,Oversold,0.091070714,146.217,146.50999
7/11/2025,EUR/USD,1.1688,1.16893,1.16842,0.00051,1.16865,1.168566755,1.168401101,56.98324022,Neutral,0.000793571,1.16751,1.16959
7/11/2025,GBP/USD,1.35435,1.35448,1.3541,0.00038,1.35432,1.354248372,1.355323504,40.05819593,Neutral,0.000854286,1.353,1.35571
7/11/2025,USD/JPY,147.0079956,147.076996,146.993,0.083996,147.035995,146.9302398,146.8234262,60.65991941,Neutral,0.112572636,146.716,147.076996
7/11/2025,EUR/USD,1.16902,1.17006,1.16877,0.00129,1.16918,1.168981191,1.168610414,53.74771481,Neutral,0.000825714,1.16825,1.17012
7/11/2025,GBP/USD,1.34991,1.351,1.34991,0.00109,1.3506,1.35171674,1.353781589,26.28285357,Oversold,0.000913571,1.34976,1.35483
7/11/2025,USD/JPY,146.899,146.925,146.786,0.139,146.922,146.9342064,146.9119155,44.60846756,Neutral,0.110353071,146.761,147.093994
7/11/2025,EUR/USD,1.16887,1.16914,1.1685,0.00064,1.16857,1.169094535,1.168776639,45.5950541,Neutral,0.001005714,1.16825,1.17144
7/11/2025,GBP/USD,1.34969,1.34969,1.34869,0.001,1.34869,1.350597613,1.352853082,19.0919674,Oversold,0.001035714,1.34869,1.35183
7/11/2025,USD/JPY,147.285,147.46899,147.26801,0.20098,147.44501,147.1076481,146.9779825,79.52201344,Overbought,0.146354321,146.786,147.46899
7/11/2025,EUR/USD,1.16904,1.16926,1.16892,0.00034,1.16911,1.169222714,1.169121944,47.90419162,Neutral,0.000672143,1.16863,1.16983
7/11/2025,GBP/USD,1.35121,1.35139,1.35115,0.00024,1.35139,1.351071936,1.351403024,57.63747454,Neutral,0.000652143,1.34967,1.3517
7/11/2025,USD/JPY,147.416,147.423,147.379,0.044,147.38901,147.3687997,147.202916,55.65508525,Neutral,0.078425,147.25,147.424
7/12/2025,EUR/USD,1.1688,1.1688,1.1688,0,1.1688,1.168716176,1.168987728,40.77669903,Neutral,0.000562143,1.16784,1.16958
7/12/2025,GBP/USD,1.34877,1.34877,1.34877,0,1.34877,1.349293914,1.350305173,15.70247934,Oversold,0.000435714,1.34851,1.35064
7/12/2025,USD/JPY,147.433,147.45599,147.382,0.07399,147.382,147.4059689,147.303297,51.30610306,Neutral,0.070782143,147.339,147.479
7/12/2025,EUR/USD,1.1688,1.1688,1.1688,0,1.1688,1.168716176,1.168987728,40.77669903,Neutral,0.000562143,1.16784,1.16958
7/12/2025,GBP/USD,1.34877,1.34877,1.34877,0,1.34877,1.349293914,1.350305173,15.70247934,Oversold,0.000435714,1.34851,1.35064
7/12/2025,USD/JPY,147.433,147.45599,147.382,0.07399,147.382,147.4059689,147.303297,51.30610306,Neutral,0.070782143,147.339,147.479
7/12/2025,EUR/USD,1.1688,1.1688,1.1688,0,1.1688,1.168716176,1.168987728,40.77669903,Neutral,0.000562143,1.16784,1.16958
7/12/2025,GBP/USD,1.34877,1.34877,1.34877,0,1.34877,1.349293914,1.350305173,15.70247934,Oversold,0.000435714,1.34851,1.35064
7/12/2025,USD/JPY,147.433,147.45599,147.382,0.07399,147.382,147.4059689,147.303297,51.30610306,Neutral,0.070782143,147.339,147.479
7/12/2025,EUR/USD,1.1688,1.1688,1.1688,0,1.1688,1.168716176,1.168987728,40.77669903,Neutral,0.000562143,1.16784,1.16958
7/12/2025,GBP/USD,1.34877,1.34877,1.34877,0,1.34877,1.349293914,1.350305173,15.70247934,Oversold,0.000435714,1.34851,1.35064
7/12/2025,USD/JPY,147.433,147.45599,147.382,0.07399,147.382,147.4059689,147.303297,51.30610306,Neutral,0.070782143,147.339,147.479
7/13/2025,EUR/USD,1.1688,1.1688,1.1688,0,1.1688,1.168716176,1.168987728,40.77669903,Neutral,0.000562143,1.16784,1.16958
7/13/2025,GBP/USD,1.34877,1.34877,1.34877,0,1.34877,1.349293914,1.350305173,15.70247934,Oversold,0.000435714,1.34851,1.35064
